productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extUnit,extGrade,extSkillIcon,extNation,extRace,extClan,extPower,extShield,extCritical,extFlavorText,extImaginaryGift,extTrigger
253663,"Seeker, Thing Saver Dragon (VSR)",Seeker Thing Saver Dragon VSR,https://tcgplayer-cdn.tcgplayer.com/product/253663_200w.jpg,16,2894,https://cpt.tcgcsv.com/ht23,2021-11-19T05:03:08.563,1,"[AUTO]:When this unit is placed on (VC), [COST][Counter-Blast 1], search your deck for up to one ""Blaster Blade Seeker"", call it to (RC), and shuffle your deck. Until end of turn, that called unit gets [Power] +10000 for each of your Force markers.<br>[AUTO](VC):At the end of the battle this unit attacked, if you did not ride this turn, [COST][Soul-Blast 3], choose four cards from your drop, return them to your deck, search your deck for up to one ""Seeker, Thing Saver Dragon"", ride it as [Stand], and shuffle your deck.",26.99,40.98,75.0,28.54,,Normal,,D-VS01/VSR01EN,VSR,Normal,3.0,Twin Drive,United Sanctuary,Cosmo Dragon,Royal Paladin,13000.0,0.0,1.0,,Force,
253664,Blaster Blade Seeker (VSR),Blaster Blade Seeker VSR,https://tcgplayer-cdn.tcgplayer.com/product/253664_200w.jpg,16,2894,https://cpt.tcgcsv.com/jt23,2021-11-19T05:03:08.563,1,"[AUTO]:When this unit is placed on (VC) or (RC), [COST][discard a card from your hand], choose one of your opponent's front row rear-guards, and retire it. Choose one of your vanguards with ""Seeker"" in its card name and grade less than or equal to your opponent's vanguard, and that unit's original [Critical] becomes 2 until end of turn.<br>[AUTO](RC):At the end of the battle this unit attacked, if you did not ride this turn, [COST][put this unit on the bottom of your deck], and draw a card.",29.99,31.95,120.99,29.01,,Normal,,D-VS01/VSR02EN,VSR,Normal,2.0,Intercept,United Sanctuary,Human,Royal Paladin,10000.0,5000.0,1.0,,,
253665,"Super Dimensional Robo, Daikaiser (VSR)",Super Dimensional Robo Daikaiser VSR,https://tcgplayer-cdn.tcgplayer.com/product/253665_200w.jpg,16,2894,https://cpt.tcgcsv.com/kt23,2021-11-19T05:03:08.563,1,"[CONT](VC):If this unit's [Power] is 35000 or greater, this unit gets [Critical] +1.<br>[AUTO](VC)/Front Row (RC):At the end of the battle a grade 3 was revealed for your drive check, if your opponent called a total of one sentinel to (GC) for that battle, [COST][Counter-Blast 1], choose one of your opponent's vanguards, and deal one damage. At the end of that turn, if this unit is on (RC), put this unit into your soul.<br>[AUTO]:When this unit is rode upon, call this card to a front row (RC), get an Imaginary Gift:Force, and put that marker on your (VC).",46.0,93.99,124.49,,,Normal,,D-VS01/VSR03EN,VSR,Normal,3.0,Twin Drive,Star Gate,Battleroid,Dimension Police,13000.0,0.0,1.0,,Force,
253666,"Blue Wave Dragon, Tetra-drive Dragon (VSR)",Blue Wave Dragon Tetra drive Dragon VSR,https://tcgplayer-cdn.tcgplayer.com/product/253666_200w.jpg,16,2894,https://cpt.tcgcsv.com/lt23,2021-11-19T05:03:08.563,1,"[ACT](VC/RC):[COST][Counter-Blast 1], and this unit gets [Power] +2000 until end of turn.<br>[AUTO](VC):At the end of the battle your rear-guard attacked, perform the following depending on which battle of this turn that battle was.<br>•Fourth battle-[COST][Discard two cards from your hand], [Stand] this unit, and it gets drive -1 until end of turn.<br>•Seventh battle-[COST][Counter-Blast 1 & discard a card from your hand], and [Stand] this unit.",22.49,22.57,50.0,22.49,,Normal,,D-VS01/VSR04EN,VSR,Normal,3.0,Twin Drive,Magallanica,Tear Dragon,Aqua Force,12000.0,0.0,1.0,,Accel,
236456,Twin Buckler Dragon,Twin Buckler Dragon,https://tcgplayer-cdn.tcgplayer.com/product/236456_200w.jpg,16,2797,https://cpt.tcgcsv.com/8CV2,2021-07-06T14:56:59.13,1,"[Cont]: Sentinel
<br>[Auto]: When this unit is put on (GC), choose one of your units, and it cannot be hit until the end of that battle. If your hand has two or more cards, choose a card from your hand, and discard it.",1.65,3.39,9.0,1.93,,Normal,,D-PR/002EN,PR,Normal,1.0,Boost,Dragon Empire,Plasma Dragon,Dragon Empire,6000.0,0.0,1.0,,,
239204,CARDFIGHT!! VANGUARD overDress,CARDFIGHT VANGUARD overDress,https://tcgplayer-cdn.tcgplayer.com/product/239204_200w.jpg,16,2797,https://cpt.tcgcsv.com/6JW2,2021-05-21T04:03:10.703,1,"<em>(You may only have one [Over] trigger in a deck. When revealed as a trigger, remove that card, draw a card, choose one of your units, and it gets [Power] <span style=""color:red"">+100 Million</span> until end of turn! If revealed during drive check, activate its additional effect!)</em><br>Additional Effect-Choose one of your units, and it gets [Power] <span style=""color:red"">+100 Million</span> until end of turn!",0.05,0.33,1.54,0.31,,Normal,,D-PR/001EN,PR,Trigger,0.0,Boost,,,,5000.0,50000.0,1.0,-VANGUARD- OVERDRESS,,Over
239213,"Steam Gunner, Rimush",Steam Gunner Rimush,https://tcgplayer-cdn.tcgplayer.com/product/239213_200w.jpg,16,2797,https://cpt.tcgcsv.com/hJW2,2021-07-06T14:56:40.073,1,"[CONT](RC):During the battle this unit boosted, if your soul has five or more cards, this unit gets [Power]+2000, and your opponent cannot intercept.",0.25,0.5,1.77,0.5,,Normal,,D-PR/003EN,PR,Normal,1.0,Boost,Dark States,Gearoid,,8000.0,5000.0,1.0,Energy refill complete! Please allow me to keep them at bay!,,
243666,Blazing Spear Dragon,Blazing Spear Dragon,https://tcgplayer-cdn.tcgplayer.com/product/243666_200w.jpg,16,2797,https://cpt.tcgcsv.com/ltZ2,2021-12-07T20:51:25.69,1,"[Auto]: When this unit is placed on (RC), if your opponent has no units in the same column as this unit, [Cost [Counter-Blast 1], and this unit gets +10000 until end of turn.",0.04,0.25,1.89,0.21,,Normal,,D-PR/004EN,PR,Normal,2.0,Intercept,Dragon Empire,Flame Dragon,,10000.0,5000.0,1.0,The flames burn in search of a greater rival.,,
243667,"Direful Doll, Violetta",Direful Doll Violetta,https://tcgplayer-cdn.tcgplayer.com/product/243667_200w.jpg,16,2797,https://cpt.tcgcsv.com/mtZ2,2021-12-07T20:51:32.687,1,"[Act] [Soul]: If your soul has ten or more cards, [Cost [Counter-Blast 1], and call this card to (RC).",0.2,0.99,20.0,0.27,,Normal,,D-PR/005EN,PR,Normal,2.0,Intercept,Dark States,Workeroid,,10000.0,5000.0,1.0,"The silver threads glimmer as she dances. Like a butterfly, and a flower.",,
243668,Rapid Charger,Rapid Charger,https://tcgplayer-cdn.tcgplayer.com/product/243668_200w.jpg,16,2797,https://cpt.tcgcsv.com/ntZ2,2021-12-07T20:51:40.267,1,"[Auto] [(RC)]: When the attack this unit boosted hits, [Soul Charge 1].",0.1,0.25,1.55,,,Normal,,D-PR/006EN,PR,Normal,1.0,Boost,Brandt Gate,Workeroid,,8000.0,5000.0,1.0,The red whirlwind runs through the pits endlessly—!!,,
243669,Prescription Angel,Prescription Angel,https://tcgplayer-cdn.tcgplayer.com/product/243669_200w.jpg,16,2797,https://cpt.tcgcsv.com/ptZ2,2021-12-07T20:51:47.26,1,"[Auto] [(RC)]: When your vanguard is attacked, [Cost [Counter-Blast 1] & Retire this unit], choose a face  up card in your damage zone, call it to (GC), and put the top card of your deck into your damage zone face up.",0.25,0.47,4.99,0.39,,Normal,,D-PR/007EN,PR,Normal,1.0,Boost,Keter Sanctuary,Angel,,8000.0,5000.0,1.0,This is the best medicine for you right now!,,
243670,Swell Assault,Swell Assault,https://tcgplayer-cdn.tcgplayer.com/product/243670_200w.jpg,16,2797,https://cpt.tcgcsv.com/qtZ2,2021-12-07T20:59:44.897,1,"[Auto] [(RC)]: When the attack this unit boosted hits a vanguard, if it is the third battle of this turn, [Cost [retire this unit], and Counter-Charge 1.",0.13,0.65,8.0,0.67,,Normal,,D-PR/008EN,PR,Normal,1.0,Boost,Stoicheia,Aquaroid,,8000.0,5000.0,1.0,"The waves swell, becoming a beacon of the rough seas.",,
244728,CARDFIGHT!! VANGUARD overDress (021),CARDFIGHT VANGUARD overDress 021,https://tcgplayer-cdn.tcgplayer.com/product/244728_200w.jpg,16,2797,https://cpt.tcgcsv.com/BVZ2,2021-07-26T16:44:21.277,1,"Additional Effect-Choose one of your units, and it gets [Power] <span style=""color:red"">+100 Million</span> until end of turn!",0.19,0.35,1.1,0.27,,Normal,,D-PR/021EN,PR,Trigger,0.0,Boost,,,,5000.0,50000.0,1.0,,,Over
244729,"Witch of Moon Rabbit, Rubinia (D-PR/010EN)",Witch of Moon Rabbit Rubinia D PR 010EN,https://tcgplayer-cdn.tcgplayer.com/product/244729_200w.jpg,16,2797,https://cpt.tcgcsv.com/CVZ2,2022-07-12T15:07:27.643,1,"[Auto]: When this unit is placed on (RC), [Cost [Counter-Blast 1], choose a card from your hand, put it into your soul, and draw a card.",0.3,0.8,4.0,0.38,,Normal,,D-PR/010EN,PR,Normal,2.0,Intercept,Keter Sanctuary,Human,,10000.0,5000.0,1.0,The light in your heart will show you the way.,,
245123,"Dragritter, Hardy",Dragritter Hardy,https://tcgplayer-cdn.tcgplayer.com/product/245123_200w.jpg,16,2797,https://cpt.tcgcsv.com/t3-2,2021-07-22T17:27:02.747,1,"[AUTO]:When this unit is placed on (RC), [COST][Counter-Blast 1], choose one of your opponent's back row rear-guards, and retire it.",0.05,0.25,1.5,0.11,,Normal,,D-PR/009EN,PR,Normal,1.0,Boost,Dragon Empire,Human,,6000.0,5000.0,1.0,Oh white flames. Take flight and penetrate the enemy......!,,
245124,"Strong Fortress Dragon, Gibrabrachio",Strong Fortress Dragon Gibrabrachio,https://tcgplayer-cdn.tcgplayer.com/product/245124_200w.jpg,16,2797,https://cpt.tcgcsv.com/v3-2,2021-07-22T17:36:14.443,1,"[ACT](RC):If your vanguard is ""Heavy Artillery of Dust Storm, Eugene"", [COST][Soul-Blast 1] & [Rest] this unit], choose one of your opponent's rear-guards, and retire it.<br>[AUTO](RC):At the beginning of your battle phase, if your opponent has one or less rear-guards, [Stand] this unit, and this unit gets [Power] +5000 until end of turn.",0.05,0.42,9.0,0.04,,Normal,,D-PR/011EN,PR,Normal,3.0,Intercept,Dragon Empire,Dinodragon,,10000.0,5000.0,1.0,,,
245125,Prayers That Will Reach Someday,Prayers That Will Reach Someday,https://tcgplayer-cdn.tcgplayer.com/product/245125_200w.jpg,16,2797,https://cpt.tcgcsv.com/w3-2,2021-07-22T17:37:08.82,1,"Play this with [COST][Soul-Blast 1]!<br>If you have a rear-guard with the [overDress] ability, choose one of your units, and it gets [Power] +15000 until end of that battle.",0.1,0.48,8.0,0.25,,Normal,,D-PR/012EN,PR,Blitz Order,2.0,,Dragon Empire,,,0.0,0.0,0.0,,,
245128,"Diabolos Edge, Grantory",Diabolos Edge Grantory,https://tcgplayer-cdn.tcgplayer.com/product/245128_200w.jpg,16,2797,https://cpt.tcgcsv.com/B3-2,2021-07-22T17:58:22.537,1,"[ACT](RC):[COST][Soul-Blast 1], until end of turn, your opponent cannot intercept, and if you are in ""Final Rush"", this unit gets [Power] +5000.",0.15,0.33,1.0,0.18,,Normal,,D-PR/013EN,PR,Normal,2.0,Intercept,Dark States,Demon,,10000.0,5000.0,1.0,,,
245129,"Special ""Violence"" Yell",Special Violence Yell,https://tcgplayer-cdn.tcgplayer.com/product/245129_200w.jpg,16,2797,https://cpt.tcgcsv.com/C3-2,2021-07-22T18:02:25.157,1,"Choose a ""Diabolos, ""Violence"" Bruce"" on your (VC) or (RC), and it gets [Power] +20000 until end of that battle.",0.19,0.45,9.99,0.42,,Normal,,D-PR/014EN,PR,Blitz Order,3.0,,Dark States,,,0.0,0.0,0.0,,,
245130,"Cardinal Fang, Marizma",Cardinal Fang Marizma,https://tcgplayer-cdn.tcgplayer.com/product/245130_200w.jpg,16,2797,https://cpt.tcgcsv.com/D3-2,2021-07-22T18:28:08.843,1,"[AUTO]:When this unit is placed on (RC), look at three cards from the top of your deck, choose up to one World card from among them, reveal it and put it into your hand, and put the rest on the bottom of your deck in any order.",0.05,0.33,1.99,0.05,,Normal,,D-PR/015EN,PR,Normal,2.0,Intercept,Brandt Gate,Cyber Beast,,10000.0,5000.0,1.0,,,
245131,Explosive! Melting Heart! (016),Explosive Melting Heart 016,https://tcgplayer-cdn.tcgplayer.com/product/245131_200w.jpg,16,2797,https://cpt.tcgcsv.com/F3-2,2024-05-30T15:04:41.03,1,"Play this with [COST][Soul-Blast 1]!<br>Choose one of your opponent's attacking units, and it gets [Power] -5000 until end of turn for each of your opponent's cards imprisoned in your Prison. <em>(It will not be retired even if its [Power] becomes negative)</em>",0.35,1.15,6.17,1.17,,Normal,,D-PR/016EN,PR,Blitz Order,2.0,,Brandt Gate,Abyss Dragon,,0.0,0.0,0.0,,,
245132,"Exquisite Knight, Olwein",Exquisite Knight Olwein,https://tcgplayer-cdn.tcgplayer.com/product/245132_200w.jpg,16,2797,https://cpt.tcgcsv.com/G3-2,2021-07-22T18:48:51.187,1,"[AUTO]:When this unit is placed on (RC), if your vanguard is ""Hexaorb Sorceress"", [COST][Soul-Blast 1], look at two cards from the top of your deck, choose up to two cards from among them, put them on the top of your deck in any order, and put the rest on the bottom of your deck in any order. <br>[AUTO](RC):When your drive check reveals a trigger unit, [COST][Counter-Blast 1], and this unit gets [Power] +10000 until end of turn.",0.05,0.3,2.5,0.04,,Normal,,D-PR/017EN,PR,Normal,2.0,Intercept,Keter Sanctuary,Human,,10000.0,5000.0,1.0,,,
245133,Noble Will,Noble Will,https://tcgplayer-cdn.tcgplayer.com/product/245133_200w.jpg,16,2797,https://cpt.tcgcsv.com/H3-2,2021-07-22T18:54:13.94,1,"If you have three or more grade 3 units, choose one of your vanguards, and it gets [Power] +20000 until end of that battle. <em>(Includes (GC) too)</em>",0.15,0.41,2.25,0.13,,Normal,,D-PR/018EN,PR,Blitz Order,3.0,,Keter Sanctuary,,,0.0,0.0,0.0,,,
245134,Fleet Swallower,Fleet Swallower,https://tcgplayer-cdn.tcgplayer.com/product/245134_200w.jpg,16,2797,https://cpt.tcgcsv.com/J3-2,2021-07-22T18:55:11.24,1,"[AUTO](RC):When this unit attacks, if you did Alchemagic an order this turn, [COST][Soul-Blast 1], and until end of that battle, this unit gets [Power] +5000, and when your opponent would call cards from hand to (GC), they must call two or more at the same time.",0.1,0.35,1.0,0.23,,Normal,,D-PR/019EN,PR,Normal,2.0,Intercept,Stoicheia,Zombie,,10000.0,5000.0,1.0,,,
245135,Harvesting Season,Harvesting Season,https://tcgplayer-cdn.tcgplayer.com/product/245135_200w.jpg,16,2797,https://cpt.tcgcsv.com/K3-2,2021-07-22T18:56:05.84,1,"Until end of turn, all of your back row rear-guards get [Power] +5000, and your rear-guards cannot move to other (RC) nor boost.",0.15,0.36,2.5,0.18,,Normal,,D-PR/020EN,PR,Normal Order,2.0,,Stoicheia,,,0.0,0.0,0.0,,,
248163,"Flash Scissors Monster, Scissor Bar",Flash Scissors Monster Scissor Bar,https://tcgplayer-cdn.tcgplayer.com/product/248163_200w.jpg,16,2797,https://cpt.tcgcsv.com/hh_2,2021-09-16T16:15:04.577,1,"[AUTO](RC):When this unit attacks, if you have a Set Order in your Order Zone, [COST][Soul-Blast 1], and this unit gets [Power] +5000 until end of that battle.",0.06,0.3,1.1,,,Normal,,D-PR/023EN,PR,Normal,2.0,Intercept,Brandt Gate,Alien,,10000.0,5000.0,1.0,Enemies hiding behind the building will be cut in two with my famed scissors.,,
248899,"Spiritual King of Determination, Olbaria",Spiritual King of Determination Olbaria,https://tcgplayer-cdn.tcgplayer.com/product/248899_200w.jpg,16,2797,https://cpt.tcgcsv.com/_z_2,2021-09-15T17:34:35.38,1,"<em>(You may only have one [Over] trigger in a deck. When revealed as a trigger, remove that card, draw a card, choose one of your units, and it gets [Power] <span style=""color:red"">+100 Million</span> until end of turn! If revealed during drive check, activate its additional effect!)</em><br>Additional Effect-Choose one of your units, and it gets [Power] <span style=""color:red"">+100 Million</span> until end of turn!",0.01,0.27,1.99,0.18,,Normal,,D-PR/022EN,PR,Trigger,0.0,Boost,Brandt Gate,Elemental,,5000.0,50000.0,1.0,,,Over
251945,"Slow Kiss, Nonna",Slow Kiss Nonna,https://tcgplayer-cdn.tcgplayer.com/product/251945_200w.jpg,16,2797,https://cpt.tcgcsv.com/WN03,2021-10-22T04:03:10.35,1,"[AUTO](RC): When this unit's attack hits a vanguard, [Soul-Charge 2].",0.24,0.48,1.99,0.25,,Normal,,D-PR/024EN,PR,Normal,2.0,Intercept,Lyrical Monasterio,Demon,,10000.0,5000.0,1.0,Mmmuack,,
257352,"Execution Dragon, Vorpal Scythe Dragon",Execution Dragon Vorpal Scythe Dragon,https://tcgplayer-cdn.tcgplayer.com/product/257352_200w.jpg,16,2797,https://cpt.tcgcsv.com/3Z33,2021-12-07T21:10:02.647,1,"[ACT](RC)[1/turn]:[COST][Soul-Blast 2], choose one of your opponent's rear-guards, and retire it.
<br>[AUTO](RC):When this unit's attack hits, you may [Soul-Charge 2].",0.11,0.28,2.7,0.15,,Normal,,D-PR/025EN,PR,Normal,3.0,Twin Drive,Dark States,Abyss Dragon,,13000.0,0.0,1.0,"His dragon is a ""guillotine"". An inescapable manifestation of death.",Persona Ride,
257353,"Knight of Trident, Gerald",Knight of Trident Gerald,https://tcgplayer-cdn.tcgplayer.com/product/257353_200w.jpg,16,2797,https://cpt.tcgcsv.com/5Z33,2021-12-07T21:14:49.563,1,"[AUTO](RC):When this unit attacks while boosted, this unit gets [Power] +5000 until end of turn.",0.05,0.25,1.43,0.05,,Normal,,D-PR/026EN,PR,Normal,2.0,Intercept,Keter Sanctuary,Human,,10000.0,5000.0,1.0,I'm leaving my six to you! I'll settle it with this guy first!!,,
257354,"Dragritter, Antal",Dragritter Antal,https://tcgplayer-cdn.tcgplayer.com/product/257354_200w.jpg,16,2797,https://cpt.tcgcsv.com/6Z33,2021-12-07T21:15:54.973,1,"AUTO](RC):When this unit boosts a rear-guard, if your opponent has no units in the same column as this unit, this unit gets [Power] +5000 until end of that battle.",0.04,0.25,1.42,0.05,,Normal,,D-PR/027EN,PR,Normal,1.0,Boost,Dragon Empire,Human,,7000.0,5000.0,1.0,I'll support you! Full speed ahead!,,
257355,"Stealth Dragon, Kizanreiji",Stealth Dragon Kizanreiji,https://tcgplayer-cdn.tcgplayer.com/product/257355_200w.jpg,16,2797,https://cpt.tcgcsv.com/7Z33,2021-12-17T05:03:11.36,1,"[ACT](RC)[1/turn]:[COST][Counter-Blast 1] &[Soul-Blast 1], choose one of your opponent's rear-guards in the same column as this unit, and retire it.",0.06,0.28,3.5,0.14,,Normal,,D-PR/028EN,PR,Normal,1.0,Boost,Dragon Empire,Abyss Dragon,,8000.0,5000.0,1.0,,,
257356,"Blaze Maiden, Aruuna",Blaze Maiden Aruuna,https://tcgplayer-cdn.tcgplayer.com/product/257356_200w.jpg,16,2797,https://cpt.tcgcsv.com/8Z33,2021-12-17T05:03:11.36,1,"[CONT](RC):During the battle this unit boosted a grade 0, this unit gets [Power] +5000. <br>",0.14,0.35,4.0,0.18,,Normal,,D-PR/029EN,PR,Normal,1.0,Boost,Dragon Empire,Human,,8000.0,5000.0,1.0,,,
257357,Protobulb Dragon,Protobulb Dragon,https://tcgplayer-cdn.tcgplayer.com/product/257357_200w.jpg,16,2797,https://cpt.tcgcsv.com/9Z33,2021-12-17T05:03:11.36,1,"[AUTO] [(RC)]: When this unit attacks or boosts, if you are in ""Final Rush"", [COST] [[Counter-Blast 1] & put another rear-guard into your soul], choose a card from your soul, and put it into your hand.",0.19,0.69,3.29,0.33,,Normal,,D-PR/030EN,PR,Normal,1.0,Boost,Dark States,Gear Dragon,,8000.0,5000.0,1.0,,,
257358,"Desire Devil, Hystera",Desire Devil Hystera,https://tcgplayer-cdn.tcgplayer.com/product/257358_200w.jpg,16,2797,https://cpt.tcgcsv.com/bZ33,2021-12-17T05:03:11.36,1,"[AUTO](RC):When this unit attacks, this unit gets [Power] +2000 until end of turn for each of your [Stand] rear-guards. If your damage zone has five or more cards, it gets [Power] +5000 instead of +2000.",0.15,0.45,1.77,0.44,,Normal,,D-PR/031EN,PR,Normal,3.0,Twin Drive,Dark States,Demon,,13000.0,0.0,1.0,,Persona Ride,
257359,"Aurora Battle Princess, Roudend Azalea",Aurora Battle Princess Roudend Azalea,https://tcgplayer-cdn.tcgplayer.com/product/257359_200w.jpg,16,2797,https://cpt.tcgcsv.com/cZ33,2021-12-17T05:03:11.36,1,"[CONT](RC):During the battle that this unit boosted, if two or more of your opponent's cards are imprisoned in your Prison, this unit gets [Power] +5000. <br>",0.06,0.25,2.0,0.1,,Normal,,D-PR/032EN,PR,Normal,1.0,Boost,Brandt Gate,Human,,8000.0,5000.0,1.0,,,
257360,Neatness Meteor Shower,Neatness Meteor Shower,https://tcgplayer-cdn.tcgplayer.com/product/257360_200w.jpg,16,2797,https://cpt.tcgcsv.com/dZ33,2021-12-17T05:03:11.36,1,"<em>(After a Set Order is played, put it into your Order Zone.)</em><br>[CONT]:You may have up to sixteen ""Neatness Meteor Shower"" in your deck.<br>[AUTO]:When this card is put into the Order Zone, you may [Soul-Charge 1]. If it was put by your vanguard's ability, you may draw a card.<br>[AUTO]:When this card is put into your drop from the Order Zone, choose one of your opponent's rear-guards, and retire it.",1.24,2.6,7.0,2.6,,Normal,,D-PR/033EN,PR,Set Order/Meteorite,1.0,,Brandt Gate,,,0.0,0.0,0.0,,,
257361,"Divine Sister, Lepisto",Divine Sister Lepisto,https://tcgplayer-cdn.tcgplayer.com/product/257361_200w.jpg,16,2797,https://cpt.tcgcsv.com/fZ33,2021-12-17T05:03:11.36,1,"[AUTO](RC):When your drive check reveals a trigger unit, [COST][Counter-Blast 2], [Stand] this unit, and it gets [Power] +5000 until end of turn.",0.17,0.33,1.99,0.27,,Normal,,D-PR/034EN,PR,Normal,3.0,Twin Drive,Keter Sanctuary,Elf,,13000.0,0.0,1.0,,Persona Ride,
257362,"Big Snake Witch, Solaria",Big Snake Witch Solaria,https://tcgplayer-cdn.tcgplayer.com/product/257362_200w.jpg,16,2797,https://cpt.tcgcsv.com/gZ33,2021-12-17T05:03:11.36,1,"[AUTO]:When this card is discarded from hand during your turn, [COST][Counter-Blast 1 & Soul-Blast 1], and draw a card. <br>",0.09,0.28,1.66,0.21,,Normal,,D-PR/035EN,PR,Normal,3.0,Twin Drive,Keter Sanctuary,Human,,13000.0,0.0,1.0,,Persona Ride,
257363,Cursed Souls Squirming in Agony,Cursed Souls Squirming in Agony,https://tcgplayer-cdn.tcgplayer.com/product/257363_200w.jpg,16,2797,https://cpt.tcgcsv.com/hZ33,2021-12-17T05:03:11.36,1,"Play this with [COST][Soul-Blast 2]!<br>Look at four cards from the top of your deck, choose up to one unit card from among them, call it to (RC), and discard the rest. If during Alchemagic, call up to two cards instead of one to (RC), and all of this order's called units get [Power] +5000 until end of turn.",0.16,0.36,1.94,0.38,,Normal,,D-PR/036EN,PR,Normal Order,3.0,,Stoicheia,Abyss Dragon,,0.0,0.0,0.0,,,
257364,Prized Trident,Prized Trident,https://tcgplayer-cdn.tcgplayer.com/product/257364_200w.jpg,16,2797,https://cpt.tcgcsv.com/jZ33,2022-05-20T13:19:31.11,1,"[AUTO](RC):When your other unit attacks, if it is the fifth battle of this turn, [COST][put this unit into your soul], and [Counter-Charge 1].",0.2,0.75,4.99,0.62,,Normal,,D-PR/037EN,PR,Normal,1.0,Boost,Stoicheia,Aquaroid,,8000.0,5000.0,1.0,,,
257365,"Knowledge as Power, Saskia",Knowledge as Power Saskia,https://tcgplayer-cdn.tcgplayer.com/product/257365_200w.jpg,16,2797,https://cpt.tcgcsv.com/kZ33,2021-12-17T05:03:11.36,1,,0.14,0.25,1.1,0.14,,Normal,,D-PR/038EN,PR,Trigger,0.0,Boost,Lyrical Monasterio,Ghost,,5000.0,5000.0,1.0,,,Draw
257366,"Habitual Truant, Pelageya",Habitual Truant Pelageya,https://tcgplayer-cdn.tcgplayer.com/product/257366_200w.jpg,16,2797,https://cpt.tcgcsv.com/lZ33,2021-12-17T05:03:11.36,1,,0.2,0.35,2.66,0.48,,Normal,,D-PR/039EN,PR,Trigger,0.0,Boost,Lyrical Monasterio,Demon,,5000.0,15000.0,1.0,,,
257367,CARDFIGHT!! VANGUARD overDress Season 2,CARDFIGHT VANGUARD overDress Season 2,https://tcgplayer-cdn.tcgplayer.com/product/257367_200w.jpg,16,2797,https://cpt.tcgcsv.com/mZ33,2021-12-17T05:03:11.36,1,"Additional Effect-Choose one of your units, and it gets [Power] <span style=""color:red"">+100 Million</span> until end of turn!",0.16,0.28,2.0,0.23,,Normal,,D-PR/040EN,PR,Trigger,0.0,Boost,,,,5000.0,50000.0,1.0,,,Over
257368,Let's Vanguard! Yu-yu Kondo,Lets Vanguard Yu yu Kondo,https://tcgplayer-cdn.tcgplayer.com/product/257368_200w.jpg,16,2797,https://cpt.tcgcsv.com/nZ33,2021-12-17T05:03:11.36,1,"Additional Effect-Choose one of your units, and it gets [Power] <span style=""color:red"">+100 Million</span> until end of turn!",37.96,40.96,50.0,19.23,,Normal,,D-PR/041EN,PR,Trigger,0.0,Boost,,,,5000.0,50000.0,1.0,,,Over
257369,Fide Gaon,Fide Gaon,https://tcgplayer-cdn.tcgplayer.com/product/257369_200w.jpg,16,2797,https://cpt.tcgcsv.com/pZ33,2021-12-17T05:03:11.36,1,"[ACT](RC):[COST][[Rest] this unit], choose one of your vanguards, and it gets [Power] +5000 until end of turn.",0.1,0.32,1.99,0.19,,Normal,,D-PR/042EN,PR,Normal,1.0,Boost,Keter Sanctuary,High Beast,,7000.0,50000.0,1.0,This white pal values loyalty above all else.,,
257370,Bovine Blast Dragon,Bovine Blast Dragon,https://tcgplayer-cdn.tcgplayer.com/product/257370_200w.jpg,16,2797,https://cpt.tcgcsv.com/qZ33,2021-12-17T05:03:11.36,1,[CONT](VC/RC):This card may only attack on the fourth battle of each turn.,0.19,0.5,2.83,0.52,,Normal,,D-PR/043EN,PR,Normal,2.0,Boost,Stoicheia,Tear Dragon,,5000.0,5000.0,1.0,"Soon it'll be my turn...... Alright, boom.",,
260416,Kasen Kanesada Shinken Hissatsu,Kasen Kanesada Shinken Hissatsu,https://tcgplayer-cdn.tcgplayer.com/product/260416_200w.jpg,16,2797,https://cpt.tcgcsv.com/lb63,2022-02-01T20:29:48.037,1,"<em>(You may only have one [Over] trigger in a deck. When revealed as a trigger, remove that card, draw a card, choose one of your units, and it gets [Power] + <span style=""color:red"">100 Million</span> until end of turn! If revealed during drive check, activate its additional effect!)</em><br>Additional Effect - All of your units get [Critical] +1 until end of turn!<br><br>Play Effect <em>(Resolve this effect when played as an order!)</em> - Choose one of your vanguards, until end of turn, it gets [Critical] +1, and if your damage zone has five or more cards, all of your units get [Power] +10000!",0.25,0.5,2.99,,,Normal,,D-PR/044EN,PR,Trigger Order,0.0,,Other,,Touken Ranbu,0.0,0.0,0.0,,,Over
260417,Mutsunokami Yoshiyuki Shinken Hissatsu,Mutsunokami Yoshiyuki Shinken Hissatsu,https://tcgplayer-cdn.tcgplayer.com/product/260417_200w.jpg,16,2797,https://cpt.tcgcsv.com/mb63,2022-02-01T20:29:32.293,1,"<em>(You may only have one [Over] trigger in a deck. When revealed as a trigger, remove that card, draw a card, choose one of your units, and it gets [Power] + <span style=""color:red"">100 Million</span> until end of turn! If revealed during drive check, activate its additional effect!)</em><br>Additional Effect - All of your units get [Critical] +1 until end of turn!<br><br>Play Effect <em>(Resolve this effect when played as an order!)</em> - Choose one of your vanguards, until end of turn, it gets [Critical] +1, and if your damage zone has five or more cards, all of your units get [Power] +10000!",0.25,0.5,2.99,,,Normal,,D-PR/045EN,PR,Trigger Order,0.0,,Other,,Touken Ranbu,0.0,0.0,0.0,,,Over
